family,group,left,right,anchor,layer,cosine_distance,rms_normalized_l2
SAME_FACT_BACKGROUND,F06,AUX-RB-089,AUX-RB-090,NATIVE_PROMPT_END,25,0.0004012472082220997,0.02880054938197049
SAME_FACT_BACKGROUND,F06,AUX-RB-089,AUX-RB-090,NATIVE_PROMPT_END,26,0.0004212292615853874,0.029490593385225045
SAME_FACT_BACKGROUND,F06,AUX-RB-089,AUX-RB-090,NATIVE_PROMPT_END,27,0.00046203030947100654,0.0309009949194704
SAME_FACT_BACKGROUND,F06,AUX-RB-089,AUX-RB-090,NATIVE_PROMPT_END,28,0.000501905033349348,0.031932037317680226
SAME_FACT_BACKGROUND,F06,AUX-RB-089,AUX-RB-090,NATIVE_PROMPT_END,29,0.0004921756675140276,0.031376908494963905
SAME_FACT_BACKGROUND,F06,AUX-RB-089,AUX-RB-090,NATIVE_PROMPT_END,30,0.0005162998749633774,0.03228710991711027
SAME_FACT_BACKGROUND,F06,AUX-RB-089,AUX-RB-090,NATIVE_PROMPT_END,31,0.0005484284986490007,0.03335567449889086
SAME_FACT_BACKGROUND,F06,AUX-RB-089,AUX-RB-090,NATIVE_PROMPT_END,32,0.00045589359369435645,0.038583338055235165
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,COMMON_HEADER_END,0,0.0,0.0
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,COMMON_HEADER_END,1,-2.220446049250313e-16,0.0
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,COMMON_HEADER_END,2,1.1102230246251565e-16,0.0
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,COMMON_HEADER_END,3,-2.220446049250313e-16,0.0
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,COMMON_HEADER_END,4,1.1102230246251565e-16,0.0
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,COMMON_HEADER_END,5,1.1102230246251565e-16,0.0
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,COMMON_HEADER_END,6,-2.220446049250313e-16,0.0
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,COMMON_HEADER_END,7,0.0,0.0
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,COMMON_HEADER_END,8,0.0,0.0
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,COMMON_HEADER_END,9,-2.220446049250313e-16,0.0
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,COMMON_HEADER_END,10,1.1102230246251565e-16,0.0
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,COMMON_HEADER_END,11,-2.220446049250313e-16,0.0
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,COMMON_HEADER_END,12,-2.220446049250313e-16,0.0
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,COMMON_HEADER_END,13,0.0,0.0
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,COMMON_HEADER_END,14,0.0,0.0
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,COMMON_HEADER_END,15,0.0,0.0
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,COMMON_HEADER_END,16,0.0,0.0
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,COMMON_HEADER_END,17,2.220446049250313e-16,0.0
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,COMMON_HEADER_END,18,2.220446049250313e-16,0.0
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,COMMON_HEADER_END,19,0.0,0.0
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,COMMON_HEADER_END,20,-2.220446049250313e-16,0.0
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,COMMON_HEADER_END,21,-2.220446049250313e-16,0.0
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,COMMON_HEADER_END,22,1.1102230246251565e-16,0.0
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,COMMON_HEADER_END,23,2.220446049250313e-16,0.0
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,COMMON_HEADER_END,24,-2.220446049250313e-16,0.0
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,COMMON_HEADER_END,25,0.0,0.0
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,COMMON_HEADER_END,26,-2.220446049250313e-16,0.0
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,COMMON_HEADER_END,27,0.0,0.0
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,COMMON_HEADER_END,28,0.0,0.0
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,COMMON_HEADER_END,29,0.0,0.0
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,COMMON_HEADER_END,30,1.1102230246251565e-16,0.0
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,COMMON_HEADER_END,31,0.0,0.0
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,COMMON_HEADER_END,32,1.1102230246251565e-16,0.0
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,R1_END,0,1.1102230246251565e-16,0.0
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,R1_END,1,0.00011394550679511006,0.015096068743949786
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,R1_END,2,0.0001915719476952571,0.01957433603403094
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,R1_END,3,0.0009952380199778066,0.04464969007450322
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,R1_END,4,0.0007161163494165956,0.038172937891362016
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,R1_END,5,0.0008946278399115659,0.042536964630527876
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,R1_END,6,0.0009300616699339237,0.04313090243453558
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,R1_END,7,0.0016285326187625015,0.05773934196918644
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,R1_END,8,0.0015842492886575243,0.05714308138226675
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,R1_END,9,0.0026512062365093847,0.07665309725916948
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,R1_END,10,0.00299463675162992,0.07908547804126238
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,R1_END,11,0.0020855834452414568,0.064646042153716
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,R1_END,12,0.0019240454911489957,0.06205722915757067
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,R1_END,13,0.00235774756997853,0.06899133365790514
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,R1_END,14,0.002071539556324109,0.06471022621229033
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,R1_END,15,0.001579401155765825,0.05645529493575822
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,R1_END,16,0.002184369095833749,0.06656467407613696
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,R1_END,17,0.001256981166157578,0.050561201346623584
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,R1_END,18,0.0008533055042551085,0.04131214716925013
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,R1_END,19,0.0007598369350115819,0.03918406386054351
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,R1_END,20,0.0006228043443106124,0.035412707807212715
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,R1_END,21,0.0009101838765698256,0.04283027691228394
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,R1_END,22,0.0008626208492812371,0.04154894617663622
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,R1_END,23,0.0006766919222349621,0.036881139306131766
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,R1_END,24,0.0005714857714512744,0.03381011979900883
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,R1_END,25,0.00048780112081736604,0.03125091589595419
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,R1_END,26,0.0004813875579808835,0.031032169797032976
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,R1_END,27,0.0007876172268408421,0.03969349721687388
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,R1_END,28,0.0007098213587615199,0.0377163627066579
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,R1_END,29,0.0007266613655978471,0.038143534477478404
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,R1_END,30,0.0009463344756048819,0.04351683046552977
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,R1_END,31,0.001001552937680783,0.044871686494669265
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,R1_END,32,0.00027673506773762124,0.025009201218246263
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,NATIVE_PROMPT_END,0,2.220446049250313e-16,0.0
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,NATIVE_PROMPT_END,1,3.4446371628416017e-06,0.005146241472437122
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,NATIVE_PROMPT_END,2,3.045170361970495e-05,0.010867881166644928
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,NATIVE_PROMPT_END,3,0.00026094711302004914,0.022950575891964583
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,NATIVE_PROMPT_END,4,0.00026692617397994223,0.023107139457608023
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,NATIVE_PROMPT_END,5,0.0003464172056042436,0.02633126661689559
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,NATIVE_PROMPT_END,6,0.0004066098264986495,0.02891672837828224
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,NATIVE_PROMPT_END,7,0.0004912512948609393,0.032954879662052954
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,NATIVE_PROMPT_END,8,0.00037642612600274905,0.028391930209040794
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,NATIVE_PROMPT_END,9,0.00038365392120376374,0.02775184630077955
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,NATIVE_PROMPT_END,10,0.00041232870197371874,0.02885582743791681
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,NATIVE_PROMPT_END,11,0.00038364428290549313,0.028866491824241128
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,NATIVE_PROMPT_END,12,0.0003224920741530246,0.025821196808049337
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,NATIVE_PROMPT_END,13,0.0007265743888705822,0.03812502490435621
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,NATIVE_PROMPT_END,14,0.0006579791248694233,0.03723219505052928
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,NATIVE_PROMPT_END,15,0.0006148005578416882,0.03543271289591246
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,NATIVE_PROMPT_END,16,0.0012584162772333318,0.050218703894111844
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,NATIVE_PROMPT_END,17,0.0008031726746594581,0.04009180274410003
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,NATIVE_PROMPT_END,18,0.00067200190614225,0.03666489949065339
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,NATIVE_PROMPT_END,19,0.0007062943182072345,0.03763569998349263
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,NATIVE_PROMPT_END,20,0.0006859251876676353,0.037506297957582375
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,NATIVE_PROMPT_END,21,0.0007638381712187226,0.03928504800893308
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,NATIVE_PROMPT_END,22,0.0006075748574515538,0.035115513275161
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,NATIVE_PROMPT_END,23,0.0005514063508080813,0.033443857428379534
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,NATIVE_PROMPT_END,24,0.0005784867088637347,0.034202756105918934
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,NATIVE_PROMPT_END,25,0.0005550925182781219,0.03394127777474644
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,NATIVE_PROMPT_END,26,0.0005863145202629205,0.03501467104473739
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,NATIVE_PROMPT_END,27,0.000633772684606515,0.03608484513759132
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,NATIVE_PROMPT_END,28,0.0006506615500577739,0.036309127623851106
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,NATIVE_PROMPT_END,29,0.000604898738003401,0.0356670494534743
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,NATIVE_PROMPT_END,30,0.0006355738306751402,0.03679052188106443
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,NATIVE_PROMPT_END,31,0.0006513933806699956,0.036166914902222534
FACT_SWAP,F06,AUX-RB-091,AUX-RB-092,NATIVE_PROMPT_END,32,0.0004544382913838074,0.031839930381183136
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,COMMON_HEADER_END,0,0.0,0.0
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,COMMON_HEADER_END,1,0.0,0.0
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,COMMON_HEADER_END,2,-2.220446049250313e-16,0.0
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,COMMON_HEADER_END,3,0.0,0.0
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,COMMON_HEADER_END,4,0.0,0.0
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,COMMON_HEADER_END,5,0.0,0.0
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,COMMON_HEADER_END,6,0.0,0.0
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,COMMON_HEADER_END,7,0.0,0.0
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,COMMON_HEADER_END,8,-2.220446049250313e-16,0.0
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,COMMON_HEADER_END,9,-2.220446049250313e-16,0.0
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,COMMON_HEADER_END,10,0.0,0.0
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,COMMON_HEADER_END,11,0.0,0.0
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,COMMON_HEADER_END,12,0.0,0.0
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,COMMON_HEADER_END,13,1.1102230246251565e-16,0.0
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,COMMON_HEADER_END,14,0.0,0.0
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,COMMON_HEADER_END,15,2.220446049250313e-16,0.0
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,COMMON_HEADER_END,16,1.1102230246251565e-16,0.0
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,COMMON_HEADER_END,17,0.0,0.0
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,COMMON_HEADER_END,18,2.220446049250313e-16,0.0
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,COMMON_HEADER_END,19,-2.220446049250313e-16,0.0
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,COMMON_HEADER_END,20,0.0,0.0
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,COMMON_HEADER_END,21,-2.220446049250313e-16,0.0
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,COMMON_HEADER_END,22,-2.220446049250313e-16,0.0
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,COMMON_HEADER_END,23,2.220446049250313e-16,0.0
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,COMMON_HEADER_END,24,0.0,0.0
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,COMMON_HEADER_END,25,0.0,0.0
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,COMMON_HEADER_END,26,-2.220446049250313e-16,0.0
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,COMMON_HEADER_END,27,-2.220446049250313e-16,0.0
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,COMMON_HEADER_END,28,0.0,0.0
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,COMMON_HEADER_END,29,0.0,0.0
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,COMMON_HEADER_END,30,-2.220446049250313e-16,0.0
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,COMMON_HEADER_END,31,0.0,0.0
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,COMMON_HEADER_END,32,-2.220446049250313e-16,0.0
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R2_END,0,1.1102230246251565e-16,0.0
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R2_END,1,6.506451353338605e-05,0.01140745541257947
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R2_END,2,0.00016246547410692092,0.019285424975808707
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R2_END,3,0.0009437746871102659,0.0461677809765973
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R2_END,4,0.0007401680154768275,0.04162928819753416
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R2_END,5,0.001051592264877721,0.04610116963021541
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R2_END,6,0.001101247307197295,0.047484414910033704
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R2_END,7,0.002002229055888982,0.06328616243646534
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R2_END,8,0.0032552970589139196,0.08068829257262165
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R2_END,9,0.0061214296129343815,0.1113134751840722
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R2_END,10,0.007661540750180995,0.12418157835271494
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R2_END,11,0.005236313852212682,0.10369931847718905
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R2_END,12,0.004528714072402407,0.09542924297963436
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R2_END,13,0.006191169077290337,0.11133040679064503
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R2_END,14,0.006874427851964682,0.11786116886268228
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R2_END,15,0.006567617993169073,0.11461518833138093
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R2_END,16,0.00889804378018022,0.13342943369911675
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R2_END,17,0.0038017886656864786,0.08762553616690558
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R2_END,18,0.0025012232518378807,0.07073499829380323
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R2_END,19,0.0031846559611026226,0.08043770508048588
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R2_END,20,0.002338745626422001,0.06839270400787542
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R2_END,21,0.002855926156547728,0.07558443822245346
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R2_END,22,0.002866803960051789,0.07663414136165492
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R2_END,23,0.002342918350170975,0.06932360087628701
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R2_END,24,0.002158616479213671,0.0662828308130467
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R2_END,25,0.0018215238087458951,0.06046173227562866
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R2_END,26,0.0016576999123447678,0.05763549317157698
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R2_END,27,0.0015462604614582265,0.0556289955000991
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R2_END,28,0.0014529435958471337,0.05392403423181473
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R2_END,29,0.0013234455648084564,0.051450970907515735
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R2_END,30,0.0014356853500175903,0.053764101895058654
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R2_END,31,0.0012163936204422354,0.0512434624777954
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R2_END,32,0.0003069114011658991,0.029028796479803505
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R1_END,0,1.1102230246251565e-16,0.0
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R1_END,1,1.4271952767264118e-05,0.005342651632537308
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R1_END,2,6.567900214038414e-05,0.01339787474255383
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R1_END,3,0.0004911950410515509,0.0314812363308061
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R1_END,4,0.00045855925290938515,0.03090285069220458
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R1_END,5,0.0006472662868133305,0.03732167802821733
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R1_END,6,0.0007430212885473075,0.03867670866824884
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R1_END,7,0.0009613210075485323,0.04384903935496042
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R1_END,8,0.000882584214717097,0.042032888550194034
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R1_END,9,0.001957547909513191,0.06297223667036791
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R1_END,10,0.002982771516783167,0.07736472274222042
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R1_END,11,0.002467461743939081,0.07085175510549772
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R1_END,12,0.002804518855092586,0.07511086401591831
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R1_END,13,0.004615007841770491,0.09628175574946837
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R1_END,14,0.004290200827824386,0.09265689938870537
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R1_END,15,0.0022682923305138436,0.06736390037851542
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R1_END,16,0.003355656378391081,0.08222837066234817
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R1_END,17,0.0018704824451902802,0.06139036385773267
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R1_END,18,0.001124088879340901,0.047492063439646695
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R1_END,19,0.0009756336312085612,0.0442533119744058
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R1_END,20,0.0007460636039257063,0.03894626814477023
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R1_END,21,0.0009524374865835794,0.04377823264972946
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R1_END,22,0.0005985753101329649,0.03469700297980234
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R1_END,23,0.00046521305979962957,0.030572700176583884
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R1_END,24,0.00039629241399996573,0.028199564480492007
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R1_END,25,0.0003341134661198897,0.025850886961350968
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R1_END,26,0.0003436064744848366,0.02623664838739368
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R1_END,27,0.0003064670625780863,0.02488139530113701
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R1_END,28,0.00029939889732588654,0.025548149587776438
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R1_END,29,0.00038541125342494986,0.030624312982916794
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R1_END,30,0.0005648289172691667,0.036604524258370054
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R1_END,31,0.0005527594455866369,0.034706521124306444
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,R1_END,32,0.00016409848555509754,0.020493591070908878
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,NATIVE_PROMPT_END,0,2.220446049250313e-16,0.0
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,NATIVE_PROMPT_END,1,8.500693123192349e-06,0.006084841813168542
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,NATIVE_PROMPT_END,2,4.307342459330954e-05,0.012068999057253196
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,NATIVE_PROMPT_END,3,0.0003356677421068044,0.026002733452045776
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,NATIVE_PROMPT_END,4,0.00034775212594295724,0.02638875874988461
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,NATIVE_PROMPT_END,5,0.0004504071120269293,0.030298336802645442
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,NATIVE_PROMPT_END,6,0.0005064809276582594,0.03197771215931123
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,NATIVE_PROMPT_END,7,0.0006770438033322224,0.036893064834699354
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,NATIVE_PROMPT_END,8,0.0004738064602226588,0.03105475030310734
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,NATIVE_PROMPT_END,9,0.0005152805918456904,0.03255847650052921
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,NATIVE_PROMPT_END,10,0.0004532750311115885,0.030388658901275824
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,NATIVE_PROMPT_END,11,0.0004027772574357602,0.02957084098028928
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,NATIVE_PROMPT_END,12,0.0003192812643668663,0.026059758117689517
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,NATIVE_PROMPT_END,13,0.0006651655359843911,0.0365322484475556
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,NATIVE_PROMPT_END,14,0.00068169634886317,0.036994441743224485
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,NATIVE_PROMPT_END,15,0.0006360679068572184,0.03583199864604938
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,NATIVE_PROMPT_END,16,0.001031459384153277,0.04547863133949349
SAME_FACT_BACKGROUND,F06,AUX-RB-093,AUX-RB-094,NATIVE_PROMPT_END,17,0.0007228078098666657,0.03802175465868744
